time,reference,state
11.64,1616,2254.769
11.65,1616,2255.642
11.66,1616,2256.547
11.67,1616,2257.394
11.68,1616,2258.102
11.69,1616,2258.608
11.7,1616,2258.878
11.71,1616,2258.905
11.72,1616,2258.709
11.73,1616,2258.336
11.74,1616,2257.843
11.75,1616,2257.294
11.76,1616,2256.751
11.77,1616,2256.259
11.78,1616,2255.846
11.79,1616,2255.516
11.8,1616,2255.253
11.81,1616,2255.023
11.82,1616,2254.786
11.83,1616,2254.504
11.84,1616,2254.154
11.85,1616,2253.731
11.86,1616,2253.259
11.87,1616,2252.786
11.88,1616,2252.38
11.89,1616,2252.121
11.9,1616,2252.089
11.91,1616,2252.344
11.92,1648,2252.922
11.93,1648,2253.823
11.94,1648,2255.004
11.95,1648,2256.389
11.96,1648,2257.866
11.97,1648,2259.308
11.98,1680,2260.576
11.99,1680,2261.542
12,1680,2262.095
12.01,1680,2262.159
12.02,1680,2261.699
12.03,1680,2260.731
12.04,1712,2259.326
12.05,1712,2257.603
12.06,1712,2255.727
12.07,1712,2253.887
12.08,1712,2252.281
12.09,1712,2251.092
12.1,1712,2250.466
12.11,1744,2250.493
12.12,1744,2251.198
12.13,1744,2252.533
12.14,1744,2254.387
12.15,1744,2256.59
12.16,1744,2258.939
12.17,1776,2261.216
12.18,1776,2263.215
12.19,1776,2264.759
12.2,1776,2265.724
12.21,1776,2266.046
12.22,1808,2265.724
12.23,1808,2264.818
12.24,1808,2263.437
12.25,1808,2261.725
12.26,1808,2259.845
12.27,1808,2257.962
12.28,1808,2256.226
12.29,1840,2254.764
12.3,1840,2253.666
12.31,1840,2252.987
12.32,1840,2252.742
12.33,1840,2252.914
12.34,1840,2253.455
12.35,1872,2254.293
12.36,1872,2255.34
12.37,1872,2256.497
12.38,1872,2257.657
12.39,1872,2258.717
12.4,1872,2259.582
12.41,1872,2260.173
12.42,1904,2260.437
12.43,1904,2260.349
12.44,1904,2259.919
12.45,1904,2259.189
12.46,1904,2258.228
12.47,1904,2257.128
12.48,1936,2255.991
12.49,1936,2254.918
12.5,1936,2254.002
12.51,1936,2253.313
12.52,1936,2252.896
12.53,1968,2252.763
12.54,1968,2252.893
12.55,1968,2253.239
12.56,1968,2253.732
12.57,1968,2254.294
12.58,1968,2254.846
12.59,1968,2255.323
12.6,1968,2255.681
12.61,1968,2255.896
12.62,1968,2255.972
12.63,1968,2255.933
12.64,1968,2255.814
12.65,1968,2255.657
12.66,1968,2255.5
12.67,1968,2255.375
12.68,1968,2255.297
12.69,1968,2255.273
12.7,1968,2255.301
12.71,1968,2255.375
12.72,1968,2255.494
12.73,1968,2255.665
12.74,1968,2255.903
12.75,1968,2256.233
12.76,1968,2256.682
12.77,1968,2257.274
12.78,1968,2258.019
12.79,1968,2258.908
12.8,1968,2259.906
12.81,1968,2260.955
12.82,1968,2261.975
12.83,1968,2262.873
12.84,1968,2263.557
12.85,1968,2263.951
12.86,1968,2264
12.87,1968,2263.685
12.88,1968,2263.023
12.89,1968,2262.066
12.9,1968,2260.898
12.91,1968,2259.622
12.92,1968,2258.345
12.93,1968,2257.169
12.94,1968,2256.18
12.95,2000,2255.437
12.96,2000,2254.971
12.97,2000,2254.783
12.98,2000,2254.851
12.99,2000,2255.134
13,2000,2255.58
13.01,2000,2256.136
13.02,2000,2256.758
13.03,2000,2257.408
13.04,2000,2258.063
13.05,2000,2258.712
13.06,2000,2259.345
13.07,2000,2259.956
13.08,2000,2260.531
13.09,2000,2261.05
13.1,2000,2261.48
13.11,2000,2261.785
13.12,2000,2261.926
13.13,2000,2261.867
13.14,2000,2261.586
13.15,2000,2261.076
13.16,2000,2260.349
13.17,2000,2259.434
13.18,2000,2258.37
13.19,2000,2257.204
13.2,2000,2255.976
13.21,2000,2254.722
13.22,2000,2253.47
13.23,2000,2252.246
13.24,2000,2251.076
13.25,2000,2249.994
13.26,2000,2249.045
13.27,2000,2248.283
13.28,2000,2247.769
13.29,2000,2247.556
13.3,2000,2247.684
13.31,2000,2248.164
13.32,2000,2248.975
13.33,2000,2250.058
13.34,2000,2251.323
13.35,2000,2252.658
13.36,2000,2253.938
13.37,2000,2255.045
13.38,2000,2255.88
13.39,2000,2256.379
13.4,2000,2256.519
13.41,2000,2256.322
13.42,2000,2255.857
13.43,2000,2255.228
13.44,2000,2254.561
13.45,2032,2253.99
13.46,2032,2253.64
13.47,2032,2253.606
13.48,2032,2253.946
13.49,2032,2254.666
13.5,2032,2255.726
13.51,2032,2257.035
13.52,2032,2258.47
13.53,2032,2259.881
13.54,2032,2261.116
13.55,2032,2262.035
13.56,2032,2262.529
13.57,2032,2262.533
13.58,2032,2262.037
13.59,2032,2261.086
13.6,2032,2259.776
13.61,2032,2258.243
13.62,2032,2256.643
13.63,2032,2255.133
13.64,2032,2253.854
13.65,2032,2252.903
13.66,2032,2252.332
13.67,2032,2252.134
13.68,2032,2252.251
13.69,2032,2252.584
13.7,2032,2253.007
13.71,2032,2253.386
13.72,2064,2253.6
13.73,2064,2253.556
13.74,2064,2253.205
13.75,2064,2252.541
13.76,2064,2251.611
13.77,2064,2250.503
13.78,2064,2249.337
13.79,2064,2248.254
13.8,2064,2247.393
13.81,2064,2246.881
13.82,2064,2246.807
13.83,2064,2247.215
13.84,2064,2248.092
13.85,2064,2249.368
13.86,2064,2250.924
13.87,2064,2252.604
13.88,2064,2254.24
13.89,2064,2255.674
13.9,2096,2256.781
13.91,2096,2257.486
13.92,2096,2257.773
13.93,2096,2257.689
13.94,2096,2257.329
13.95,2096,2256.822
13.96,2096,2256.309
13.97,2096,2255.913
13.98,2096,2255.725
13.99,2096,2255.786
14,2096,2256.08
14.01,2096,2256.545
14.02,2096,2257.08
14.03,2096,2257.569
14.04,2096,2257.903
14.05,2096,2258
14.06,2096,2257.82
14.07,2096,2257.373
14.08,2096,2256.721
14.09,2096,2255.967
14.1,2096,2255.237
14.11,2096,2254.664
14.12,2096,2254.365
14.13,2096,2254.428
14.14,2096,2254.892
14.15,2096,2255.746
14.16,2096,2256.927
14.17,2096,2258.325
14.18,2096,2259.791
14.19,2096,2261.158
14.2,2096,2262.258
14.21,2096,2262.939
14.22,2096,2263.09
14.23,2096,2262.655
14.24,2096,2261.638
14.25,2096,2260.116
14.26,2096,2258.222
14.27,2096,2256.141
14.28,2096,2254.087
14.29,2096,2252.278
14.3,2096,2250.908
14.31,2096,2250.128
14.32,2096,2250.018
14.33,2096,2250.582
14.34,2096,2251.743
14.35,2096,2253.354
14.36,2096,2255.218
14.37,2096,2257.113
14.38,2096,2258.823
14.39,2096,2260.167
14.4,2096,2261.018
14.41,2096,2261.319
14.42,2096,2261.086
14.43,2096,2260.403
14.44,2096,2259.404
14.45,2128,2258.258
14.46,2128,2257.141
14.47,2128,2256.213
14.48,2128,2255.599
14.49,2128,2255.372
14.5,2128,2255.545
14.51,2128,2256.075
14.52,2128,2256.867
14.53,2128,2257.795
14.54,2128,2258.72
14.55,2128,2259.51
14.56,2128,2260.067
14.57,2128,2260.334
14.58,2128,2260.305
14.59,2128,2260.02
14.6,2128,2259.56
14.61,2128,2259.026
14.62,2128,2258.524
14.63,2128,2258.145
14.64,2128,2257.951
14.65,2128,2257.965
14.66,2128,2258.166
14.67,2128,2258.494
14.68,2160,2258.856
14.69,2160,2259.14
14.7,2160,2259.229
14.71,2160,2259.024
14.72,2160,2258.459
14.73,2160,2257.518
14.74,2160,2256.239
14.75,2160,2254.72
14.76,2160,2253.113
14.77,2160,2251.602
14.78,2160,2250.383
14.79,2160,2249.641
14.8,2160,2249.518
14.81,2160,2250.092
14.82,2160,2251.363
14.83,2160,2253.244
14.84,2160,2255.57
14.85,2160,2258.113
14.86,2160,2260.61
14.87,2160,2262.792
14.88,2160,2264.417
14.89,2160,2265.299
14.9,2160,2265.324
14.91,2160,2264.472
14.92,2160,2262.808
14.93,2160,2260.479
14.94,2160,2257.701
14.95,2160,2254.728
14.96,2160,2251.828
14.97,2160,2249.257
14.98,2192,2247.228
14.99,2192,2245.893
15,2192,2245.326
15.01,2192,2245.52
15.02,2192,2246.394
15.03,2192,2247.802
15.04,2224,2249.56
15.05,2224,2251.465
15.06,2224,2253.321
15.07,2224,2254.959
15.08,2224,2256.252
15.09,2224,2257.119
15.1,2224,2257.533
15.11,2256,2257.51
15.12,2256,2257.113
15.13,2256,2256.433
15.14,2256,2255.586
15.15,2256,2254.702
15.16,2256,2253.91
15.17,2288,2253.33
15.18,2288,2253.058
15.19,2288,2253.158
15.2,2288,2253.653
15.21,2288,2254.521
15.22,2320,2255.696
15.23,2320,2257.074
15.24,2320,2258.524
15.25,2320,2259.904
15.26,2320,2261.078
15.27,2320,2261.935
15.28,2352,2262.401
15.29,2352,2262.449
15.3,2352,2262.1
15.31,2352,2261.414
15.32,2352,2260.481
15.33,2352,2259.406
15.34,2352,2258.291
15.35,2352,2257.226
15.36,2352,2256.276
15.37,2352,2255.484
15.38,2352,2254.865
15.39,2352,2254.422
15.4,2352,2254.147
15.41,2352,2254.038
15.42,2352,2254.109
15.43,2352,2254.392
15.44,2352,2254.94
15.45,2352,2255.819
15.46,2352,2257.095
15.47,2352,2258.825
15.48,2352,2261.032
15.49,2352,2263.703
15.5,2352,2266.777
15.51,2352,2270.148
15.52,2352,2273.671
15.53,2352,2277.182
15.54,2352,2280.51
15.55,2352,2283.496
15.56,2352,2286.017
15.57,2352,2287.992
15.58,2352,2289.395
15.59,2352,2290.25
15.6,2352,2290.626
15.61,2352,2290.633
15.62,2352,2290.395
15.63,2352,2290.047
15.64,2352,2289.712
15.65,2352,2289.491
15.66,2352,2289.453
15.67,2352,2289.627
15.68,2352,2290.007
15.69,2352,2290.553
15.7,2352,2291.205
15.71,2352,2291.898
15.72,2352,2292.574
15.73,2352,2293.197
15.74,2352,2293.759
15.75,2352,2294.279
15.76,2352,2294.799
15.77,2352,2295.375
15.78,2352,2296.065
15.79,2352,2296.925
15.8,2352,2297.992
15.81,2352,2299.284
15.82,2352,2300.797
15.83,2352,2302.5
15.84,2352,2304.345
15.85,2352,2306.265
15.86,2352,2308.188
15.87,2352,2310.042
15.88,2352,2311.766
15.89,2352,2313.318
15.9,2352,2314.676
15.91,2352,2315.846
15.92,2352,2316.857
15.93,2352,2317.752
15.94,2352,2318.589
15.95,2352,2319.423
15.96,2352,2320.303
15.97,2352,2321.261
15.98,2352,2322.311
15.99,2352,2323.447
16,2352,2324.644
16.01,2352,2325.865
16.02,2352,2327.066
16.03,2352,2328.203
16.04,2352,2329.24
16.05,2352,2330.157
16.06,2352,2330.953
16.07,2352,2331.648
16.08,2352,2332.28
16.09,2352,2332.9
16.1,2352,2333.569
16.11,2352,2334.343
16.12,2352,2335.269
16.13,2352,2336.374
16.14,2352,2337.661
16.15,2352,2339.103
16.16,2352,2340.647
16.17,2352,2342.214
16.18,2352,2343.709
16.19,2352,2345.036
16.2,2352,2346.104
16.21,2352,2346.847
16.22,2352,2347.23
16.23,2352,2347.262
16.24,2352,2346.987
16.25,2352,2346.487
16.26,2352,2345.866
16.27,2352,2345.236
16.28,2352,2344.702
16.29,2352,2344.344
16.3,2352,2344.211
16.31,2352,2344.317
16.32,2352,2344.643
16.33,2352,2345.145
16.34,2352,2345.765
16.35,2352,2346.44
16.36,2352,2347.111
16.37,2352,2347.728
16.38,2352,2348.249
16.39,2352,2348.647
16.4,2352,2348.902
16.41,2352,2349.002
16.42,2352,2348.945
16.43,2352,2348.736
16.44,2352,2348.39
16.45,2352,2347.938
16.46,2352,2347.424
16.47,2352,2346.905
16.48,2352,2346.451
16.49,2352,2346.142
16.5,2352,2346.054
16.51,2352,2346.259
16.52,2352,2346.807
16.53,2352,2347.724
16.54,2352,2349.004
16.55,2352,2350.602
16.56,2352,2352.439
16.57,2352,2354.405
16.58,2352,2356.368
16.59,2352,2358.193
16.6,2352,2359.748
16.61,2352,2360.928
16.62,2352,2361.662
16.63,2352,2361.92
16.64,2352,2361.722
16.65,2352,2361.133
16.66,2352,2360.256
16.67,2352,2359.223
16.68,2352,2358.181
16.69,2352,2357.273
16.7,2352,2356.628
16.71,2352,2356.341
16.72,2352,2356.466
16.73,2352,2357.012
16.74,2352,2357.938
16.75,2352,2359.164
16.76,2352,2360.579
16.77,2352,2362.057
16.78,2352,2363.476
16.79,2352,2364.735
16.8,2352,2365.765
16.81,2352,2366.543
16.82,2352,2367.089
16.83,2352,2367.466
16.84,2352,2367.763
16.85,2352,2368.082
16.86,2352,2368.513
16.87,2352,2369.121
16.88,2352,2369.925
16.89,2352,2370.894
16.9,2352,2371.947
16.91,2352,2372.968
16.92,2352,2373.819
16.93,2352,2374.363
16.94,2352,2374.489
16.95,2352,2374.124
16.96,2352,2373.248
16.97,2352,2371.897
16.98,2352,2370.159
16.99,2352,2368.159
17,2352,2366.049
17.01,2352,2363.991
17.02,2352,2362.138
17.03,2352,2360.625
17.04,2352,2359.556
17.05,2352,2358.999
17.06,2352,2358.981
17.07,2352,2359.49
17.08,2352,2360.477
17.09,2352,2361.858
17.1,2352,2363.522
17.11,2352,2365.338
17.12,2352,2367.169
17.13,2352,2368.881
17.14,2352,2370.36
17.15,2352,2371.523
17.16,2352,2372.33
17.17,2352,2372.783
17.18,2352,2372.929
17.19,2352,2372.847
17.2,2352,2372.639
17.21,2352,2372.41
17.22,2352,2372.251
17.23,2352,2372.229
17.24,2352,2372.374
17.25,2352,2372.676
17.26,2352,2373.086
17.27,2352,2373.526
17.28,2352,2373.902
17.29,2352,2374.121
17.3,2352,2374.105
17.31,2352,2373.811
17.32,2352,2373.233
17.33,2352,2372.41
17.34,2352,2371.421
17.35,2352,2370.375
17.36,2352,2369.392
17.37,2352,2368.588
17.38,2352,2368.059
17.39,2352,2367.86
17.4,2352,2368.007
17.41,2352,2368.469
17.42,2352,2369.179
17.43,2352,2370.045
17.44,2352,2370.967
17.45,2352,2371.85
17.46,2352,2372.622
17.47,2352,2373.238
17.48,2352,2373.684
17.49,2352,2373.975
17.5,2352,2374.145
17.51,2352,2374.238
17.52,2352,2374.296
17.53,2352,2374.354
17.54,2352,2374.434
17.55,2352,2374.543
17.56,2352,2374.681
17.57,2352,2374.839
17.58,2352,2375.013
17.59,2384,2375.198
17.6,2384,2375.396
17.61,2384,2375.612
17.62,2384,2375.852
17.63,2384,2376.117
17.64,2384,2376.406
17.65,2384,2376.705
17.66,2384,2376.995
17.67,2384,2377.251
17.68,2384,2377.445
17.69,2384,2377.553
17.7,2384,2377.561
17.71,2384,2377.469
17.72,2384,2377.296
17.73,2384,2377.082
17.74,2384,2376.881
17.75,2384,2376.761
17.76,2384,2376.79
17.77,2384,2377.022
17.78,2384,2377.497
17.79,2384,2378.219
17.8,2384,2379.166
17.81,2384,2380.283
17.82,2384,2381.497
17.83,2384,2382.721
17.84,2384,2383.874
17.85,2384,2384.885
17.86,2384,2385.707
17.87,2384,2386.316
17.88,2384,2386.715
17.89,2416,2386.928
17.9,2416,2386.992
17.91,2416,2386.956
17.92,2416,2386.87
17.93,2416,2386.781
17.94,2416,2386.728
17.95,2448,2386.744
17.96,2448,2386.849
17.97,2448,2387.057
17.98,2448,2387.375
17.99,2448,2387.801
18,2448,2388.332
18.01,2480,2388.962
18.02,2480,2389.682
18.03,2480,2390.487
18.04,2480,2391.375
18.05,2480,2392.346
18.06,2480,2393.41
18.07,2512,2394.584
18.08,2512,2395.891
18.09,2512,2397.36
18.1,2512,2399.027
18.11,2512,2400.929
18.12,2512,2403.1
18.13,2512,2405.573
18.14,2544,2408.371
18.15,2544,2411.508
18.16,2544,2414.985
18.17,2544,2418.786
18.18,2544,2422.882
18.19,2576,2427.227
18.2,2576,2431.757
18.21,2576,2436.398
18.22,2576,2441.065
18.23,2576,2445.672
18.24,2576,2450.138
18.25,2576,2454.398
18.26,2576,2458.407
18.27,2576,2462.153
18.28,2576,2465.652
18.29,2576,2468.954
18.3,2576,2472.132
18.31,2576,2475.281
18.32,2576,2478.504
18.33,2576,2481.905
18.34,2576,2485.577
18.35,2576,2489.598
18.36,2576,2494.02
18.37,2576,2498.863
18.38,2576,2504.114
18.39,2576,2509.717
18.4,2576,2515.582
18.41,2576,2521.583
18.42,2576,2527.563
18.43,2576,2533.349
18.44,2576,2538.76
18.45,2576,2543.62
18.46,2576,2547.777
18.47,2576,2551.111
18.48,2576,2553.551
18.49,2576,2555.08
18.5,2576,2555.741
18.51,2576,2555.637
18.52,2576,2554.92
18.53,2576,2553.785
18.54,2576,2552.455
18.55,2576,2551.162
18.56,2576,2550.131
18.57,2576,2549.561
18.58,2576,2549.61
18.59,2576,2550.379
18.6,2576,2551.902
18.61,2576,2554.143
18.62,2576,2556.996
18.63,2576,2560.301
18.64,2576,2563.853
18.65,2576,2567.432
18.66,2576,2570.823
18.67,2576,2573.847
18.68,2576,2576.377
18.69,2576,2578.353
18.7,2576,2579.783
18.71,2576,2580.738
18.72,2576,2581.336
18.73,2576,2581.714
18.74,2576,2582.011
18.75,2576,2582.34
18.76,2576,2582.772
18.77,2576,2583.33
18.78,2576,2583.984
18.79,2576,2584.669
18.8,2576,2585.294
18.81,2576,2585.766
18.82,2576,2586.01
18.83,2576,2585.986
18.84,2576,2585.698
18.85,2576,2585.19
18.86,2576,2584.547
18.87,2576,2583.871
18.88,2576,2583.263
18.89,2576,2582.806
18.9,2576,2582.542
18.91,2576,2582.465
18.92,2576,2582.523
18.93,2576,2582.625
18.94,2576,2582.656
18.95,2576,2582.502
18.96,2576,2582.072
18.97,2576,2581.309
18.98,2576,2580.21
18.99,2576,2578.822
19,2576,2577.242
19.01,2576,2575.606
19.02,2576,2574.07
19.03,2576,2572.791
19.04,2576,2571.908
19.05,2576,2571.521
19.06,2576,2571.675
19.07,2576,2572.347
19.08,2576,2573.452
19.09,2576,2574.841
19.1,2576,2576.327
19.11,2576,2577.698
19.12,2576,2578.752
19.13,2576,2579.319
19.14,2576,2579.286
19.15,2576,2578.612
19.16,2576,2577.333
19.17,2576,2575.56
19.18,2576,2573.461
19.19,2576,2571.248
19.2,2576,2569.143
19.21,2576,2567.354
19.22,2576,2566.057
19.23,2576,2565.372
19.24,2576,2565.353
19.25,2576,2565.984
19.26,2576,2567.188
19.27,2576,2568.831
19.28,2576,2570.742
19.29,2576,2572.73
19.3,2576,2574.603
19.31,2576,2576.189
19.32,2576,2577.354
19.33,2576,2578.014
19.34,2576,2578.14
19.35,2576,2577.763
19.36,2576,2576.961
19.37,2576,2575.85
19.38,2576,2574.569
19.39,2576,2573.257
19.4,2576,2572.044
19.41,2576,2571.036
19.42,2576,2570.307
19.43,2576,2569.9
19.44,2576,2569.822
19.45,2576,2570.053
19.46,2576,2570.551
19.47,2576,2571.257
19.48,2576,2572.104
19.49,2576,2573.026
19.5,2576,2573.963
19.51,2576,2574.869
19.52,2576,2575.712
19.53,2576,2576.479
19.54,2576,2577.17
19.55,2576,2577.797
19.56,2576,2578.375
19.57,2576,2578.915
19.58,2576,2579.414
19.59,2576,2579.853
19.6,2576,2580.193
19.61,2576,2580.385
19.62,2576,2580.373
19.63,2576,2580.112
19.64,2576,2579.579
19.65,2576,2578.786
19.66,2576,2577.781
19.67,2576,2576.649
19.68,2576,2575.503
19.69,2576,2574.469
19.7,2576,2573.664
19.71,2576,2573.187
19.72,2576,2573.101
19.73,2576,2573.429
19.74,2576,2574.153
19.75,2576,2575.224
19.76,2576,2576.57
19.77,2576,2578.11
19.78,2576,2579.771
19.79,2576,2581.486
19.8,2576,2583.209
19.81,2576,2584.906
19.82,2576,2586.557
19.83,2576,2588.144
19.84,2576,2589.649
19.85,2576,2591.043
19.86,2576,2592.289
19.87,2576,2593.334
19.88,2576,2594.12
19.89,2576,2594.584
19.9,2576,2594.674
19.91,2576,2594.352
19.92,2576,2593.611
19.93,2576,2592.477
19.94,2576,2591.014
19.95,2576,2589.324
19.96,2576,2587.54
19.97,2576,2585.809
19.98,2576,2584.278
19.99,2576,2583.077
20,2576,2582.294
20.01,2576,2581.97
20.02,2576,2582.088
20.03,2576,2582.579
20.04,2576,2583.33
20.05,2576,2584.201
20.06,2576,2585.05
20.07,2576,2585.748
20.08,2576,2586.202
20.09,2576,2586.363
20.1,2576,2586.232
20.11,2576,2585.857
20.12,2576,2585.317
20.13,2576,2584.711
20.14,2576,2584.139
20.15,2576,2583.69
20.16,2576,2583.432
20.17,2576,2583.404
20.18,2576,2583.619
20.19,2576,2584.066
20.2,2576,2584.714
20.21,2576,2585.517
20.22,2576,2586.421
20.23,2576,2587.37
20.24,2576,2588.303
20.25,2576,2589.161
20.26,2576,2589.886
20.27,2576,2590.423
20.28,2576,2590.721
20.29,2576,2590.738
20.3,2576,2590.447
20.31,2576,2589.839
20.32,2576,2588.927
20.33,2576,2587.752
20.34,2576,2586.38
20.35,2576,2584.901
20.36,2576,2583.422
20.37,2576,2582.056
20.38,2576,2580.917
20.39,2576,2580.103
20.4,2576,2579.686
20.41,2576,2579.7
20.42,2576,2580.135
20.43,2576,2580.931
20.44,2576,2581.981
20.45,2576,2583.141
20.46,2576,2584.245
20.47,2576,2585.131
20.48,2576,2585.658
20.49,2576,2585.728
20.5,2576,2585.3
20.51,2576,2584.396
20.52,2576,2583.1
20.53,2576,2581.542
20.54,2576,2579.885
20.55,2576,2578.305
20.56,2576,2576.967
20.57,2576,2576.009
20.58,2576,2575.523
20.59,2576,2575.549
20.6,2576,2576.072
20.61,2576,2577.022
20.62,2576,2578.287
20.63,2576,2579.723
20.64,2544,2581.173
20.65,2544,2582.479
20.66,2544,2583.503
20.67,2544,2584.143
20.68,2544,2584.341
20.69,2544,2584.088
20.7,2544,2583.43
20.71,2544,2582.453
20.72,2544,2581.282
20.73,2544,2580.058
20.74,2544,2578.925
20.75,2544,2578.015
20.76,2544,2577.425
20.77,2544,2577.213
20.78,2544,2577.392
20.79,2544,2577.927
20.8,2544,2578.749
20.81,2544,2579.761
20.82,2544,2580.861
20.83,2544,2581.953
20.84,2544,2582.967
20.85,2544,2583.86
20.86,2544,2584.629
20.87,2544,2585.301
20.88,2544,2585.922
20.89,2544,2586.543
20.9,2544,2587.203
20.91,2544,2587.909
20.92,2544,2588.631
20.93,2544,2589.297
20.94,2544,2589.802
20.95,2512,2590.025
20.96,2512,2589.845
20.97,2512,2589.171
20.98,2512,2587.963
20.99,2512,2586.242
21,2512,2584.101
21.01,2480,2581.702
21.02,2480,2579.254
21.03,2480,2576.994
21.04,2480,2575.153
21.05,2480,2573.927
21.06,2480,2573.447
21.07,2448,2573.762
21.08,2448,2574.83
21.09,2448,2576.524
21.1,2448,2578.653
21.11,2448,2580.983
21.12,2448,2583.274
21.13,2448,2585.307
21.14,2416,2586.909
21.15,2416,2587.971
21.16,2416,2588.453
21.17,2416,2588.377
21.18,2416,2587.82
21.19,2416,2586.894
21.2,2384,2585.726
21.21,2384,2584.443
21.22,2384,2583.155
21.23,2384,2581.948
21.24,2384,2580.88
21.25,2352,2579.986
21.26,2352,2579.283
21.27,2352,2578.78
21.28,2352,2578.481
21.29,2352,2578.394
21.3,2352,2578.525
21.31,2320,2578.878
21.32,2320,2579.445
21.33,2320,2580.2
21.34,2320,2581.097
21.35,2320,2582.067
21.36,2320,2583.029
21.37,2288,2583.891
21.38,2288,2584.574
21.39,2288,2585.018
21.4,2288,2585.191
21.41,2288,2585.103
21.42,2288,2584.793
21.43,2256,2584.332
21.44,2256,2583.804
21.45,2256,2583.298
21.46,2256,2582.889
21.47,2256,2582.632
21.48,2256,2582.551
21.49,2256,2582.646
21.5,2256,2582.891
21.51,2224,2583.243
21.52,2224,2583.653
21.53,2224,2584.072
21.54,2224,2584.458
21.55,2224,2584.785
21.56,2224,2585.04
21.57,2224,2585.228
21.58,2224,2585.367
21.59,2224,2585.484
21.6,2224,2585.604
21.61,2224,2585.75
21.62,2224,2585.932
21.63,2224,2586.142
21.64,2224,2586.359
21.65,2224,2586.547
21.66,2224,2586.661
21.67,2224,2586.65
21.68,2224,2586.469
21.69,2224,2586.084
21.7,2224,2585.479
21.71,2224,2584.657
21.72,2224,2583.648
21.73,2224,2582.501
21.74,2224,2581.285
21.75,2224,2580.077
21.76,2224,2578.957
21.77,2224,2578
21.78,2224,2577.268
21.79,2224,2576.798
21.8,2224,2576.604
21.81,2224,2576.666
21.82,2224,2576.928
21.83,2224,2577.309
21.84,2224,2577.698
21.85,2224,2577.979
21.86,2224,2578.034
21.87,2224,2577.771
21.88,2224,2577.133
21.89,2224,2576.115
21.9,2224,2574.763
21.91,2224,2573.171
21.92,2224,2571.465
21.93,2224,2569.788
21.94,2224,2568.27
21.95,2224,2567.016
21.96,2224,2566.088
21.97,2224,2565.498
21.98,2224,2565.209
21.99,2224,2565.146
22,2224,2565.209
22.01,2224,2565.292
22.02,2224,2565.305
22.03,2224,2565.185
22.04,2224,2564.905
22.05,2224,2564.481
22.06,2224,2563.964
22.07,2224,2563.427
22.08,2224,2562.954
22.09,2224,2562.621
22.1,2224,2562.485
22.11,2224,2562.571
22.12,2224,2562.868
22.13,2224,2563.326
22.14,2224,2563.862
22.15,2224,2564.369
22.16,2224,2564.733
22.17,2224,2564.844
22.18,2224,2564.61
22.19,2224,2563.98
22.2,2224,2562.947
22.21,2224,2561.553
22.22,2224,2559.892
22.23,2224,2558.094
22.24,2224,2556.312
22.25,2224,2554.69
22.26,2224,2553.351
22.27,2224,2552.371
22.28,2224,2551.772
22.29,2224,2551.52
22.3,2224,2551.531
22.31,2192,2551.69
22.32,2192,2551.868
22.33,2192,2551.941
22.34,2192,2551.812
22.35,2192,2551.411
22.36,2192,2550.709
22.37,2192,2549.71
22.38,2192,2548.444
22.39,2192,2546.96
22.4,2192,2545.315
22.41,2192,2543.564
22.42,2192,2541.76
22.43,2192,2539.939
22.44,2192,2538.129
22.45,2192,2536.342
22.46,2192,2534.577
22.47,2192,2532.824
22.48,2192,2531.064
22.49,2192,2529.28
22.5,2192,2527.458
22.51,2192,2525.599
22.52,2192,2523.723
22.53,2192,2521.874
22.54,2192,2520.12
22.55,2192,2518.544
22.56,2192,2517.233
22.57,2192,2516.266
22.58,2192,2515.691
22.59,2192,2515.519
22.6,2192,2515.71
22.61,2192,2516.181
22.62,2192,2516.811
22.63,2192,2517.458
22.64,2192,2517.979
22.65,2192,2518.255
22.66,2192,2518.202
22.67,2192,2517.793
22.68,2192,2517.051
22.69,2192,2516.052
22.7,2192,2514.913
22.71,2192,2513.768
22.72,2192,2512.756
22.73,2192,2511.996
22.74,2192,2511.573
22.75,2192,2511.532
22.76,2192,2511.867
22.77,2192,2512.531
22.78,2192,2513.436
22.79,2192,2514.466
22.8,2192,2515.486
22.81,2192,2516.353
22.82,2192,2516.926
22.83,2192,2517.077
22.84,2192,2516.701
22.85,2192,2515.727
22.86,2192,2514.126
22.87,2192,2511.921
22.88,2192,2509.193
22.89,2192,2506.074
22.9,2192,2502.749
22.91,2192,2499.43
22.92,2192,2496.344
22.93,2192,2493.703
22.94,2192,2491.683
22.95,2192,2490.405
22.96,2192,2489.92
22.97,2192,2490.204
22.98,2192,2491.162
22.99,2192,2492.641
23,2192,2494.444
23.01,2192,2496.354
23.02,2192,2498.154
23.03,2160,2499.65
23.04,2160,2500.685
23.05,2160,2501.154
23.06,2160,2501.006
23.07,2160,2500.249
23.08,2160,2498.937
23.09,2160,2497.165
23.1,2160,2495.052
23.11,2160,2492.73
23.12,2160,2490.327
23.13,2160,2487.956
23.14,2160,2485.706
23.15,2160,2483.634
23.16,2160,2481.77
23.17,2160,2480.118
23.18,2160,2478.666
23.19,2160,2477.394
23.2,2160,2476.283
23.21,2160,2475.325
23.22,2160,2474.524
23.23,2160,2473.894
23.24,2160,2473.458
23.25,2160,2473.24
23.26,2160,2473.252
23.27,2160,2473.492
23.28,2160,2473.93
23.29,2160,2474.512
23.3,2160,2475.161
23.31,2160,2475.781
