time,reference,state
4.13,2304,2550.294
4.14,2304,2551.26
4.15,2304,2552.274
4.16,2304,2553.146
4.17,2304,2553.708
4.18,2304,2553.847
4.19,2304,2553.513
4.2,2304,2552.727
4.21,2304,2551.577
4.22,2304,2550.199
4.23,2304,2548.758
4.24,2304,2547.417
4.25,2304,2546.317
4.26,2304,2545.56
4.27,2304,2545.193
4.28,2304,2545.212
4.29,2304,2545.56
4.3,2304,2546.148
4.31,2304,2546.871
4.32,2304,2547.625
4.33,2304,2548.322
4.34,2304,2548.909
4.35,2304,2549.365
4.36,2304,2549.702
4.37,2304,2549.96
4.38,2304,2550.189
4.39,2304,2550.436
4.4,2304,2550.734
4.41,2304,2551.089
4.42,2304,2551.48
4.43,2304,2551.864
4.44,2304,2552.187
4.45,2304,2552.396
4.46,2304,2552.453
4.47,2304,2552.346
4.48,2304,2552.094
4.49,2304,2551.736
4.5,2304,2551.333
4.51,2304,2550.946
4.52,2304,2550.629
4.53,2304,2550.413
4.54,2304,2550.3
4.55,2304,2550.263
4.56,2304,2550.247
4.57,2304,2550.184
4.58,2304,2550.006
4.59,2304,2549.656
4.6,2304,2549.106
4.61,2304,2548.356
4.62,2304,2547.438
4.63,2304,2546.408
4.64,2304,2545.344
4.65,2304,2544.335
4.66,2304,2543.468
4.67,2304,2542.827
4.68,2304,2542.481
4.69,2304,2542.48
4.7,2304,2542.848
4.71,2304,2543.577
4.72,2304,2544.629
4.73,2304,2545.933
4.74,2304,2547.391
4.75,2304,2548.887
4.76,2304,2550.298
4.77,2304,2551.512
4.78,2304,2552.441
4.79,2304,2553.033
4.8,2304,2553.288
4.81,2304,2553.254
4.82,2304,2553.024
4.83,2304,2552.72
4.84,2304,2552.473
4.85,2304,2552.396
4.86,2304,2552.569
4.87,2304,2553.013
4.88,2304,2553.692
4.89,2304,2554.507
4.9,2304,2555.319
4.91,2304,2555.965
4.92,2304,2556.288
4.93,2304,2556.167
4.94,2304,2555.535
4.95,2304,2554.399
4.96,2304,2552.84
4.97,2304,2551.003
4.98,2304,2549.075
4.99,2304,2547.258
5,2304,2545.737
5.01,2304,2544.646
5.02,2304,2544.057
5.03,2304,2543.959
5.04,2304,2544.268
5.05,2304,2544.843
5.06,2304,2545.513
5.07,2304,2546.111
5.08,2304,2546.505
5.09,2304,2546.618
5.1,2304,2546.446
5.11,2304,2546.054
5.12,2304,2545.563
5.13,2304,2545.124
5.14,2304,2544.893
5.15,2304,2544.997
5.16,2304,2545.511
5.17,2304,2546.441
5.18,2304,2547.714
5.19,2304,2549.193
5.2,2304,2550.693
5.21,2304,2552.014
5.22,2304,2552.972
5.23,2304,2553.434
5.24,2304,2553.337
5.25,2304,2552.704
5.26,2304,2551.637
5.27,2304,2550.301
5.28,2304,2548.9
5.29,2304,2547.643
5.3,2304,2546.712
5.31,2304,2546.239
5.32,2304,2546.284
5.33,2304,2546.832
5.34,2304,2547.797
5.35,2304,2549.031
5.36,2304,2550.35
5.37,2304,2551.559
5.38,2304,2552.475
5.39,2304,2552.949
5.4,2304,2552.894
5.41,2304,2552.285
5.42,2304,2551.171
5.43,2304,2549.665
5.44,2304,2547.928
5.45,2304,2546.15
5.46,2304,2544.521
5.47,2304,2543.208
5.48,2304,2542.336
5.49,2304,2541.965
5.5,2304,2542.087
5.51,2304,2542.63
5.52,2304,2543.467
5.53,2304,2544.436
5.54,2304,2545.365
5.55,2304,2546.098
5.56,2304,2546.514
5.57,2304,2546.548
5.58,2304,2546.198
5.59,2304,2545.522
5.6,2304,2544.633
5.61,2304,2543.678
5.62,2304,2542.82
5.63,2304,2542.216
5.64,2304,2541.998
5.65,2304,2542.257
5.66,2304,2543.029
5.67,2304,2544.297
5.68,2304,2545.99
5.69,2304,2547.998
5.7,2304,2550.179
5.71,2304,2552.386
5.72,2304,2554.476
5.73,2304,2556.329
5.74,2304,2557.854
5.75,2304,2558.996
5.76,2304,2559.732
5.77,2304,2560.064
5.78,2304,2560.018
5.79,2304,2559.631
5.8,2304,2558.949
5.81,2304,2558.025
5.82,2304,2556.911
5.83,2304,2555.659
5.84,2304,2554.317
5.85,2304,2552.928
5.86,2304,2551.53
5.87,2304,2550.153
5.88,2304,2548.82
5.89,2304,2547.55
5.9,2304,2546.36
5.91,2304,2545.27
5.92,2304,2544.3
5.93,2304,2543.479
5.94,2304,2542.836
5.95,2304,2542.4
5.96,2304,2542.191
5.97,2304,2542.216
5.98,2304,2542.466
5.99,2304,2542.907
6,2304,2543.491
6.01,2304,2544.152
6.02,2304,2544.817
6.03,2304,2545.414
6.04,2304,2545.879
6.05,2304,2546.168
6.06,2304,2546.257
6.07,2304,2546.145
6.08,2304,2545.856
6.09,2304,2545.435
6.1,2304,2544.937
6.11,2304,2544.428
6.12,2304,2543.97
6.13,2304,2543.62
6.14,2304,2543.418
6.15,2304,2543.39
6.16,2304,2543.546
6.17,2304,2543.877
6.18,2304,2544.367
6.19,2304,2544.993
6.2,2304,2545.729
6.21,2304,2546.552
6.22,2304,2547.445
6.23,2304,2548.39
6.24,2304,2549.373
6.25,2304,2550.374
6.26,2304,2551.37
6.27,2304,2552.328
6.28,2304,2553.206
6.29,2304,2553.957
6.3,2304,2554.532
6.31,2304,2554.886
6.32,2304,2554.988
6.33,2304,2554.823
6.34,2304,2554.398
6.35,2304,2553.75
6.36,2304,2552.935
6.37,2304,2552.032
6.38,2304,2551.129
6.39,2304,2550.322
6.4,2304,2549.696
6.41,2304,2549.32
6.42,2304,2549.24
6.43,2304,2549.469
6.44,2304,2549.984
6.45,2304,2550.737
6.46,2304,2551.65
6.47,2304,2552.633
6.48,2304,2553.589
6.49,2304,2554.432
6.5,2304,2555.085
6.51,2304,2555.496
6.52,2304,2555.635
6.53,2304,2555.495
6.54,2304,2555.091
6.55,2304,2554.455
6.56,2304,2553.638
6.57,2304,2552.704
6.58,2304,2551.728
6.59,2304,2550.797
6.6,2304,2550.002
6.61,2304,2549.433
6.62,2304,2549.168
6.63,2304,2549.266
6.64,2304,2549.752
6.65,2304,2550.613
6.66,2304,2551.792
6.67,2304,2553.189
6.68,2304,2554.672
6.69,2304,2556.088
6.7,2304,2557.284
6.71,2304,2558.123
6.72,2304,2558.508
6.73,2304,2558.392
6.74,2304,2557.788
6.75,2304,2556.77
6.76,2304,2555.464
6.77,2304,2554.036
6.78,2304,2552.672
6.79,2304,2551.554
6.8,2304,2550.837
6.81,2304,2550.624
6.82,2304,2550.952
6.83,2304,2551.78
6.84,2304,2552.991
6.85,2304,2554.403
6.86,2304,2555.796
6.87,2304,2556.935
6.88,2304,2557.608
6.89,2304,2557.653
6.9,2304,2556.981
6.91,2304,2555.589
6.92,2304,2553.558
6.93,2304,2551.043
6.94,2304,2548.251
6.95,2304,2545.418
6.96,2304,2542.775
6.97,2304,2540.531
6.98,2304,2538.842
6.99,2304,2537.805
7,2304,2537.45
7.01,2304,2537.742
7.02,2304,2538.592
7.03,2304,2539.869
7.04,2304,2541.423
7.05,2304,2543.099
7.06,2304,2544.756
7.07,2304,2546.279
7.08,2304,2547.589
7.09,2304,2548.641
7.1,2304,2549.427
7.11,2304,2549.968
7.12,2304,2550.303
7.13,2304,2550.482
7.14,2304,2550.557
7.15,2304,2550.572
7.16,2304,2550.56
7.17,2304,2550.54
7.18,2304,2550.517
7.19,2304,2550.485
7.2,2304,2550.431
7.21,2304,2550.338
7.22,2304,2550.195
7.23,2304,2549.999
7.24,2304,2549.757
7.25,2304,2549.49
7.26,2304,2549.228
7.27,2304,2549.011
7.28,2304,2548.876
7.29,2304,2548.858
7.3,2304,2548.977
7.31,2304,2549.235
7.32,2304,2549.614
7.33,2304,2550.071
7.34,2304,2550.548
7.35,2304,2550.972
7.36,2304,2551.273
7.37,2304,2551.389
7.38,2304,2551.28
7.39,2304,2550.936
7.4,2304,2550.377
7.41,2304,2549.656
7.42,2304,2548.843
7.43,2304,2548.022
7.44,2304,2547.271
7.45,2304,2546.656
7.46,2304,2546.214
7.47,2304,2545.956
7.48,2304,2545.86
7.49,2304,2545.882
7.5,2304,2545.962
7.51,2304,2546.038
7.52,2304,2546.053
7.53,2304,2545.969
7.54,2304,2545.768
7.55,2304,2545.457
7.56,2304,2545.065
7.57,2304,2544.641
7.58,2304,2544.246
7.59,2304,2543.943
7.6,2304,2543.797
7.61,2304,2543.858
7.62,2304,2544.16
7.63,2304,2544.709
7.64,2304,2545.489
7.65,2304,2546.454
7.66,2304,2547.535
7.67,2304,2548.643
7.68,2304,2549.681
7.69,2304,2550.551
7.7,2304,2551.166
7.71,2304,2551.457
7.72,2304,2551.389
7.73,2336,2550.961
7.74,2336,2550.209
7.75,2336,2549.204
7.76,2336,2548.042
7.77,2336,2546.836
7.78,2336,2545.7
7.79,2336,2544.738
7.8,2336,2544.03
7.81,2336,2543.631
7.82,2336,2543.561
7.83,2336,2543.808
7.84,2336,2544.333
7.85,2336,2545.073
7.86,2336,2545.951
7.87,2336,2546.884
7.88,2336,2547.792
7.89,2336,2548.609
7.9,2336,2549.287
7.91,2336,2549.806
7.92,2336,2550.173
7.93,2336,2550.421
7.94,2336,2550.602
7.95,2336,2550.78
7.96,2336,2551.017
7.97,2336,2551.363
7.98,2336,2551.845
7.99,2336,2552.46
8,2336,2553.173
8.01,2336,2553.922
8.02,2336,2554.623
8.03,2336,2555.182
8.04,2336,2555.511
8.05,2336,2555.541
8.06,2336,2555.233
8.07,2336,2554.588
8.08,2336,2553.648
8.09,2336,2552.492
8.1,2336,2551.229
8.11,2336,2549.979
8.12,2336,2548.864
8.13,2336,2547.989
8.14,2336,2547.427
8.15,2336,2547.211
8.16,2336,2547.327
8.17,2368,2547.716
8.18,2368,2548.284
8.19,2368,2548.912
8.2,2368,2549.479
8.21,2368,2549.877
8.22,2368,2550.033
8.23,2368,2549.918
8.24,2368,2549.556
8.25,2368,2549.015
8.26,2368,2548.397
8.27,2368,2547.817
8.28,2368,2547.383
8.29,2368,2547.173
8.3,2368,2547.218
8.31,2368,2547.498
8.32,2368,2547.942
8.33,2368,2548.441
8.34,2368,2548.869
8.35,2368,2549.105
8.36,2368,2549.057
8.37,2368,2548.683
8.38,2368,2547.997
8.39,2368,2547.07
8.4,2368,2546.021
8.41,2368,2544.996
8.42,2368,2544.14
8.43,2368,2543.579
8.44,2368,2543.392
8.45,2368,2543.603
8.46,2368,2544.179
8.47,2368,2545.032
8.48,2368,2546.041
8.49,2368,2547.071
8.5,2368,2547.997
8.51,2368,2548.722
8.52,2368,2549.194
8.53,2368,2549.411
8.54,2400,2549.417
8.55,2400,2549.287
8.56,2400,2549.116
8.57,2400,2548.994
8.58,2400,2548.994
8.59,2400,2549.155
8.6,2400,2549.479
8.61,2400,2549.93
8.62,2400,2550.447
8.63,2400,2550.95
8.64,2400,2551.36
8.65,2400,2551.606
8.66,2400,2551.641
8.67,2400,2551.446
8.68,2400,2551.033
8.69,2400,2550.442
8.7,2400,2549.74
8.71,2400,2549.006
8.72,2400,2548.326
8.73,2400,2547.782
8.74,2400,2547.44
8.75,2400,2547.345
8.76,2400,2547.512
8.77,2400,2547.923
8.78,2400,2548.53
8.79,2400,2549.253
8.8,2400,2549.989
8.81,2400,2550.622
8.82,2400,2551.037
8.83,2400,2551.136
8.84,2400,2550.854
8.85,2400,2550.172
8.86,2400,2549.124
8.87,2400,2547.8
8.88,2400,2546.333
8.89,2400,2544.887
8.9,2400,2543.632
8.91,2400,2542.722
8.92,2400,2542.273
8.93,2400,2542.347
8.94,2400,2542.943
8.95,2400,2543.999
8.96,2400,2545.399
8.97,2400,2546.991
8.98,2400,2548.605
8.99,2400,2550.074
9,2400,2551.254
9.01,2400,2552.039
9.02,2400,2552.37
9.03,2400,2552.244
9.04,2400,2551.708
9.05,2432,2550.857
9.06,2432,2549.816
9.07,2432,2548.731
9.08,2432,2547.747
9.09,2432,2546.988
9.1,2432,2546.543
9.11,2432,2546.456
9.12,2432,2546.711
9.13,2432,2547.246
9.14,2432,2547.958
9.15,2432,2548.717
9.16,2432,2549.393
9.17,2432,2549.872
9.18,2432,2550.073
9.19,2432,2549.958
9.2,2432,2549.54
9.21,2432,2548.873
9.22,2432,2548.045
9.23,2432,2547.167
9.24,2432,2546.346
9.25,2432,2545.682
9.26,2432,2545.248
9.27,2432,2545.085
9.28,2432,2545.201
9.29,2432,2545.57
9.3,2432,2546.145
9.31,2432,2546.862
9.32,2432,2547.651
9.33,2432,2548.445
9.34,2432,2549.186
9.35,2432,2549.833
9.36,2432,2550.358
9.37,2432,2550.749
9.38,2432,2551.006
9.39,2432,2551.138
9.4,2432,2551.165
9.41,2432,2551.109
9.42,2432,2550.999
9.43,2432,2550.865
9.44,2432,2550.739
9.45,2432,2550.653
9.46,2432,2550.633
9.47,2432,2550.699
9.48,2432,2550.86
9.49,2432,2551.11
9.5,2432,2551.43
9.51,2432,2551.785
9.52,2432,2552.132
9.53,2432,2552.42
9.54,2432,2552.601
9.55,2432,2552.633
9.56,2432,2552.493
9.57,2432,2552.173
9.58,2432,2551.691
9.59,2432,2551.085
9.6,2432,2550.408
9.61,2432,2549.723
9.62,2432,2549.093
9.63,2432,2548.573
9.64,2432,2548.201
9.65,2432,2548
9.66,2432,2547.969
9.67,2432,2548.093
9.68,2432,2548.344
9.69,2432,2548.687
9.7,2432,2549.086
9.71,2432,2549.507
9.72,2432,2549.925
9.73,2432,2550.316
9.74,2432,2550.664
9.75,2432,2550.958
9.76,2432,2551.184
9.77,2432,2551.33
9.78,2432,2551.387
9.79,2432,2551.345
9.8,2432,2551.197
9.81,2464,2550.942
9.82,2464,2550.587
9.83,2464,2550.15
9.84,2464,2549.656
9.85,2464,2549.142
9.86,2464,2548.652
9.87,2464,2548.236
9.88,2464,2547.941
9.89,2464,2547.808
9.9,2464,2547.864
9.91,2464,2548.12
9.92,2464,2548.565
9.93,2464,2549.166
9.94,2464,2549.874
9.95,2464,2550.624
9.96,2464,2551.344
9.97,2464,2551.96
9.98,2464,2552.404
9.99,2464,2552.624
10,2464,2552.584
10.01,2464,2552.276
10.02,2464,2551.715
10.03,2464,2550.942
10.04,2464,2550.02
10.05,2464,2549.022
10.06,2464,2548.03
10.07,2464,2547.119
10.08,2464,2546.353
10.09,2464,2545.775
10.1,2464,2545.408
10.11,2464,2545.249
10.12,2464,2545.28
10.13,2464,2545.469
10.14,2464,2545.776
10.15,2464,2546.167
10.16,2464,2546.609
10.17,2464,2547.082
10.18,2464,2547.575
10.19,2464,2548.09
10.2,2464,2548.633
10.21,2464,2549.217
10.22,2464,2549.851
10.23,2464,2550.54
10.24,2464,2551.277
10.25,2464,2552.042
10.26,2464,2552.801
10.27,2464,2553.505
10.28,2464,2554.104
10.29,2464,2554.543
10.3,2464,2554.779
10.31,2464,2554.782
10.32,2464,2554.542
10.33,2464,2554.073
10.34,2464,2553.409
10.35,2464,2552.602
10.36,2464,2551.719
10.37,2464,2550.833
10.38,2464,2550.018
10.39,2464,2549.342
10.4,2464,2548.862
10.41,2464,2548.62
10.42,2464,2548.636
10.43,2464,2548.912
10.44,2464,2549.425
10.45,2464,2550.131
10.46,2464,2550.972
10.47,2464,2551.875
10.48,2464,2552.761
10.49,2464,2553.549
10.5,2464,2554.165
10.51,2464,2554.548
10.52,2464,2554.655
10.53,2464,2554.464
10.54,2464,2553.977
10.55,2464,2553.219
10.56,2496,2552.236
10.57,2496,2551.088
10.58,2496,2549.847
10.59,2496,2548.588
10.6,2496,2547.387
10.61,2496,2546.313
10.62,2496,2545.427
10.63,2496,2544.779
10.64,2496,2544.402
10.65,2496,2544.31
10.66,2496,2544.497
10.67,2496,2544.935
10.68,2496,2545.575
10.69,2496,2546.349
10.7,2496,2547.176
10.71,2496,2547.972
10.72,2496,2548.653
10.73,2496,2549.149
10.74,2496,2549.408
10.75,2496,2549.404
10.76,2496,2549.14
10.77,2496,2548.648
10.78,2496,2547.99
10.79,2528,2547.249
10.8,2528,2546.522
10.81,2528,2545.911
10.82,2528,2545.507
10.83,2528,2545.382
10.84,2528,2545.572
10.85,2528,2546.073
10.86,2528,2546.841
10.87,2528,2547.793
10.88,2528,2548.821
10.89,2528,2549.805
10.9,2528,2550.626
10.91,2528,2551.186
10.92,2528,2551.415
10.93,2528,2551.28
10.94,2528,2550.787
10.95,2528,2549.981
10.96,2528,2548.939
10.97,2528,2547.763
10.98,2528,2546.565
10.99,2528,2545.464
11,2528,2544.565
11.01,2528,2543.954
11.02,2528,2543.688
11.03,2528,2543.788
11.04,2528,2544.244
11.05,2528,2545.01
11.06,2528,2546.016
11.07,2528,2547.174
11.08,2528,2548.391
11.09,2528,2549.575
11.1,2528,2550.651
11.11,2528,2551.559
11.12,2528,2552.264
11.13,2528,2552.755
11.14,2528,2553.043
11.15,2528,2553.158
11.16,2528,2553.144
11.17,2528,2553.057
11.18,2528,2552.953
11.19,2528,2552.891
11.2,2528,2552.918
11.21,2528,2553.071
11.22,2528,2553.366
11.23,2528,2553.802
11.24,2528,2554.361
11.25,2528,2555.008
11.26,2528,2555.702
11.27,2528,2556.397
11.28,2528,2557.049
11.29,2528,2557.619
11.3,2528,2558.076
11.31,2528,2558.398
11.32,2528,2558.57
11.33,2528,2558.584
11.34,2528,2558.433
11.35,2528,2558.116
11.36,2528,2557.632
11.37,2528,2556.981
11.38,2528,2556.17
11.39,2528,2555.21
11.4,2528,2554.124
11.41,2528,2552.943
11.42,2528,2551.713
11.43,2528,2550.49
11.44,2528,2549.334
11.45,2528,2548.31
11.46,2528,2547.474
11.47,2528,2546.875
11.48,2528,2546.541
11.49,2528,2546.483
11.5,2528,2546.693
11.51,2528,2547.141
11.52,2528,2547.787
11.53,2528,2548.578
11.54,2528,2549.46
11.55,2528,2550.379
11.56,2528,2551.284
11.57,2528,2552.132
11.58,2528,2552.884
11.59,2528,2553.506
11.6,2528,2553.971
11.61,2528,2554.254
11.62,2528,2554.341
11.63,2528,2554.227
11.64,2528,2553.923
11.65,2528,2553.454
11.66,2528,2552.86
